longitude,latitude,crop_flow_lb_s,datetime,duration ,distance_in,swth_wdth_in,moisture,status,pass_num,serial_number,field,dataset,product,elevation_ft
-85.368499,42.410159,1.28,2013-07-24 16:54:26+00,1,35,180,11.57,0,8,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),945.75
-85.368505,42.410167,1.28,2013-07-24 16:54:25+00,1,45,180,11.57,0,8,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),946.08
-85.368516,42.410172,0.08,2013-07-24 16:54:24+00,1,44,180,11.57,0,8,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),945.75
-85.36853,42.410178,0.08,2013-07-24 16:54:23+00,1,45,180,11.57,0,8,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),945.75
-85.368544,42.410181,0.08,2013-07-24 16:54:22+00,1,27,180,11.57,0,8,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),945.75
-85.368552,42.410181,0.28,2013-07-24 16:54:21+00,1,11,180,11.57,0,8,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),946.08
-85.368549,42.410181,0.08,2013-07-24 16:54:20+00,1,41,180,11.57,0,8,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),945.67
-85.368538,42.410181,0.08,2013-07-24 16:54:19+00,1,58,180,11.57,0,8,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),945.67
-85.368519,42.410181,0.38,2013-07-24 16:54:18+00,1,72,180,11.57,0,8,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),945.67
-85.368499,42.410189,1.98,2013-07-24 16:54:17+00,1,75,180,11.57,0,8,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),945.67
-85.36848,42.4102,2.88,2013-07-24 16:54:16+00,1,75,180,11.57,0,8,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),945.33
-85.368472,42.410214,3.38,2013-07-24 16:54:15+00,1,64,180,11.57,0,8,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),946.08
-85.368472,42.410231,6.68,2013-07-24 16:54:14+00,1,51,180,11.57,0,8,5648,F1: T1R4-East,L1: ,Wheat (Sft Rd Wtr),945.75
